1630800000000,58.12000000,66.30000000,57.54000000,65.87000000,187208.15100000,1630886399999,11653943.66227700,26226,96485.54500000,6017624.00101700,0
1630886400000,65.86000000,66.82000000,61.21000000,63.56000000,158987.01100000,1630972799999,10197221.83253400,19411,73473.31100000,4710535.78284400,0
1630972800000,63.70000000,64.25000000,43.83000000,49.87000000,240748.02800000,1631059199999,12966722.61791100,31094,115677.92500000,6183447.44714200,0
1631059200000,49.88000000,51.40000000,44.28000000,49.11000000,140319.68000000,1631145599999,6757332.91710000,13884,70245.88000000,3383210.71840000,0
1631145600000,49.15000000,52.32000000,48.25000000,50.63000000,76340.21000000,1631231999999,3857825.72030000,9449,38873.54000000,1966523.05870000,0
1631232000000,50.58000000,53.00000000,46.33000000,48.09000000,111214.15000000,1631318399999,5582280.87430000,12954,53339.28000000,2679188.63080000,0
1631318400000,48.07000000,50.11000000,47.27000000,49.01000000,58037.55000000,1631404799999,2840612.92070000,4887,35628.05000000,1742844.62520000,0
1631404800000,49.00000000,51.96000000,47.60000000,51.61000000,57624.69000000,1631491199999,2901639.90310000,6518,29734.09000000,1499106.94030000,0
1631491200000,51.50000000,51.75000000,45.80000000,48.39000000,100659.24000000,1631577599999,4835423.93170000,11361,50811.07000000,2441608.96020000,0
1631577600000,48.32000000,52.14000000,47.92000000,51.64000000,119302.92000000,1631663999999,6021671.93150000,11156,61903.13000000,3129963.22340000,0
1631664000000,51.73000000,52.88000000,50.84000000,52.85000000,48573.51000000,1631750399999,2514224.74360000,4468,27732.04000000,1435628.42790000,0
1631750400000,52.79000000,53.11000000,49.20000000,50.63000000,52454.60000000,1631836799999,2701152.73750000,7264,25604.96000000,1320811.90760000,0
1631836800000,50.54000000,51.25000000,48.12000000,48.72000000,50526.85000000,1631923199999,2519154.72790000,3953,26158.69000000,1301835.14650000,0
1631923200000,48.73000000,50.77000000,48.09000000,49.65000000,36587.17000000,1632009599999,1818435.46780000,3340,19675.16000000,978279.11950000,0
1632009600000,49.65000000,50.40000000,47.35000000,48.06000000,50184.06000000,1632095999999,2445412.15520000,3833,18033.21000000,885766.61440000,0
1632096000000,48.17000000,48.23000000,40.84000000,41.56000000,91655.41900000,1632182399999,3984049.42706800,8163,46738.77600000,2030630.52538000,0
1632182400000,41.56000000,42.18000000,36.70000000,37.47000000,61732.83100000,1632268799999,2463851.76789300,6376,29501.50000000,1180872.31860000,0
